amplitude,path,subset,true_class
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_51_SIGnum_076_.mat,1,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_97_NOISEnum_093_.mat,8,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_SIGnum_045_.mat,7,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_85_SIGnum_007_.mat,0,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_48_SIGnum_072_.mat,8,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_78_NOISEnum_039_.mat,0,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_23_NOISEnum_004_.mat,3,0
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_71_NOISEnum_005_.mat,9,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_SIGnum_092_.mat,9,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_SIGnum_082_.mat,4,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_68_NOISEnum_091_.mat,1,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_36_SIGnum_067_.mat,8,1
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_81_SIGnum_100_.mat,3,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_23_SIGnum_097_.mat,8,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_55_SIGnum_034_.mat,0,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_69_NOISEnum_086_.mat,7,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_104_SIGnum_016_.mat,4,1
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_62_NOISEnum_093_.mat,0,0
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_90_SIGnum_008_.mat,5,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_90_SIGnum_081_.mat,7,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_24_NOISEnum_023_.mat,6,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_51_SIGnum_071_.mat,1,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_91_NOISEnum_050_.mat,5,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_NOISEnum_067_.mat,5,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_24_SIGnum_067_.mat,8,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_86_SIGnum_069_.mat,6,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_102_NOISEnum_063_.mat,0,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_99_SIGnum_013_.mat,9,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_24_NOISEnum_014_.mat,0,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_34_NOISEnum_049_.mat,3,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_47_NOISEnum_020_.mat,4,0
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_72_SIGnum_006_.mat,1,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_104_SIGnum_035_.mat,0,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_78_SIGnum_090_.mat,5,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_97_NOISEnum_075_.mat,4,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_105_SIGnum_062_.mat,1,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_75_NOISEnum_015_.mat,7,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_105_NOISEnum_053_.mat,2,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_62_NOISEnum_048_.mat,0,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_99_NOISEnum_039_.mat,3,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_97_NOISEnum_021_.mat,7,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_77_SIGnum_052_.mat,2,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_38_SIGnum_016_.mat,7,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_34_NOISEnum_064_.mat,1,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_37_SIGnum_049_.mat,6,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_92_NOISEnum_098_.mat,9,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_81_NOISEnum_025_.mat,9,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_54_SIGnum_071_.mat,6,1
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_81_SIGnum_098_.mat,0,1
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_NOISEnum_048_.mat,4,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_86_SIGnum_078_.mat,3,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_55_NOISEnum_095_.mat,4,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_75_NOISEnum_004_.mat,0,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_80_NOISEnum_074_.mat,0,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_98_NOISEnum_066_.mat,5,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_59_NOISEnum_004_.mat,8,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_86_NOISEnum_041_.mat,3,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_27_SIGnum_049_.mat,3,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_SIGnum_039_.mat,9,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_23_SIGnum_015_.mat,2,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_46_NOISEnum_008_.mat,8,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_62_NOISEnum_045_.mat,2,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_85_NOISEnum_081_.mat,7,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_51_NOISEnum_088_.mat,3,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_62_NOISEnum_081_.mat,1,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_102_NOISEnum_013_.mat,9,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_81_SIGnum_076_.mat,8,1
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_61_SIGnum_071_.mat,3,1
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_80_SIGnum_016_.mat,7,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_77_NOISEnum_032_.mat,0,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_27_NOISEnum_079_.mat,4,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_67_NOISEnum_005_.mat,7,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_59_NOISEnum_075_.mat,2,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_27_NOISEnum_063_.mat,6,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_SIGnum_009_.mat,2,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_28_NOISEnum_039_.mat,5,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_44_SIGnum_091_.mat,8,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_101_NOISEnum_097_.mat,1,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_97_SIGnum_072_.mat,6,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_58_NOISEnum_051_.mat,3,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_46_NOISEnum_067_.mat,0,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_52_SIGnum_006_.mat,1,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_34_SIGnum_047_.mat,9,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_36_SIGnum_085_.mat,1,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_54_NOISEnum_068_.mat,7,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_75_SIGnum_046_.mat,6,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_35_NOISEnum_086_.mat,8,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_36_NOISEnum_006_.mat,2,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_86_SIGnum_046_.mat,5,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_44_SIGnum_010_.mat,0,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_26_NOISEnum_098_.mat,1,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_SIGnum_067_.mat,3,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_102_SIGnum_076_.mat,4,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_84_NOISEnum_021_.mat,0,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_27_NOISEnum_075_.mat,4,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_79_SIGnum_066_.mat,7,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_69_SIGnum_088_.mat,4,1
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_NOISEnum_015_.mat,7,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_46_NOISEnum_012_.mat,3,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_103_SIGnum_084_.mat,1,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_NOISEnum_061_.mat,0,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_23_SIGnum_077_.mat,9,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_86_SIGnum_053_.mat,3,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_23_NOISEnum_026_.mat,2,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_SIGnum_014_.mat,0,1
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_61_NOISEnum_095_.mat,9,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_27_NOISEnum_056_.mat,6,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_49_NOISEnum_057_.mat,0,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_101_NOISEnum_012_.mat,3,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_51_SIGnum_041_.mat,5,1
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_52_NOISEnum_046_.mat,3,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_54_NOISEnum_001_.mat,0,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_103_SIGnum_017_.mat,3,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_84_NOISEnum_072_.mat,9,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_SIGnum_035_.mat,6,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_28_SIGnum_070_.mat,5,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_20_SIGnum_081_.mat,6,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_94_SIGnum_032_.mat,7,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_47_NOISEnum_069_.mat,1,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_68_SIGnum_010_.mat,8,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_59_NOISEnum_079_.mat,6,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_79_SIGnum_004_.mat,6,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_89_SIGnum_045_.mat,3,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_105_NOISEnum_072_.mat,2,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_NOISEnum_034_.mat,8,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_82_NOISEnum_078_.mat,7,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_99_NOISEnum_058_.mat,5,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_38_NOISEnum_050_.mat,5,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_76_NOISEnum_076_.mat,6,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_47_NOISEnum_076_.mat,5,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_25_NOISEnum_006_.mat,6,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_84_NOISEnum_090_.mat,6,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_22_SIGnum_098_.mat,9,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_54_SIGnum_096_.mat,4,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_75_NOISEnum_047_.mat,7,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_80_NOISEnum_003_.mat,5,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_28_SIGnum_011_.mat,9,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_74_SIGnum_081_.mat,5,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_104_NOISEnum_036_.mat,0,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_36_SIGnum_084_.mat,6,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_20_NOISEnum_091_.mat,6,0
